factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
rbc_pwy184_pc3 2 2 0.009 -0.117 1 0.006
rbc_pwy191_pc3 2 2 0.015 -0.095 0.999 0.037
rbc_pwy221_pc1 2 2 0.026 -0.182 0.998 0.057
rbc_pwy221_pc5 2 2 0.886 0.017 0.032 0.775
rbc_pwy226_pc4 3 3 0.027 -0.187 0.947 0.056
rbc_pwy236_pc4 3 0 0 0.083 1 0.002
rbc_pwy253_pc5 2 1 0.318 -0.121 0.771 0.44
rbc_pwy254_pc4 2 2 0.985 0.004 0.001 0.965
rbc_pwy263_pc2 2 2 0.059 0.209 0.991 0.133
rbc_pwy269_pc3 2 2 0.056 0.116 0.992 0.138
rbc_pwy275_pc3 2 2 0.265 -0.153 0.836 0.461
rbc_pwy288_pc4 3 0 0.014 0.097 0.971 0.1
rbc_pwy297_pc4 4 4 0.003 -0.098 0.963 0.021
rbc_pwy318_pc1 2 2 0.999 0 0 1
rbc_pwy31_pc1 2 2 0.023 0.214 0.999 0.051
rbc_pwy322_pc2 2 2 0.939 0.01 0.009 0.868
rbc_pwy37_pc3 2 2 0.923 -0.018 0.015 0.805
rbc_pwy61_pc4 2 2 0.036 -0.092 0.997 0.039
rbc_pwy62_pc4 2 2 0.789 0.089 0.106 0.582
rbc_pwy71_pc1 2 2 0.096 0.145 0.977 0.223
rbc_pwy91_pc3 2 2 0.988 -0.003 0 0.967
rbc_pwy95_pc3 3 0 0.002 0.095 0.996 0.012
ukb.allasthma_pwy115_pc1 2 2 0.01 -0.302 1 0.004
ukb.allasthma_pwy150_pc1 2 2 0.02 -0.26 0.999 0.03
ukb.allasthma_pwy152_pc2 3 3 0.001 -0.15 0.999 0
ukb.allasthma_pwy153_pc3 2 2 0.028 0.124 0.998 0.008
ukb.allasthma_pwy154_pc1 2 2 0.915 0.045 0.018 0.809
ukb.allasthma_pwy164_pc5 2 2 0.139 0.185 0.953 0.204
ukb.allasthma_pwy169_pc4 2 2 0.008 -0.199 1 0.013
ukb.allasthma_pwy169_pc5 2 2 0.079 0.155 0.985 0.175
ukb.allasthma_pwy188_pc1 2 2 0.156 0.312 0.941 0.146
ukb.allasthma_pwy192_pc1 2 2 0.721 -0.183 0.181 0.551
ukb.allasthma_pwy193_pc5 2 1 0.567 -0.113 0.396 0.521
ukb.allasthma_pwy213_pc5 2 2 0.73 0.148 0.169 0.585
ukb.allasthma_pwy227_pc3 2 2 0.025 -0.178 0.998 0.079
ukb.allasthma_pwy238_pc5 2 1 0.601 0.107 0.343 0.564
ukb.allasthma_pwy239_pc1 2 2 0.968 -0.018 0.003 0.9
ukb.allasthma_pwy246_pc3 2 2 0.034 0.202 0.997 0.092
ukb.allasthma_pwy251_pc5 2 2 0.047 0.229 0.995 0.119
ukb.allasthma_pwy277_pc4 2 2 0.041 -0.183 0.996 0.116
ukb.allasthma_pwy280_pc5 4 4 0.621 0.101 0.091 0.594
ukb.allasthma_pwy282_pc1 2 2 0.93 0.024 0.012 0.828
ukb.allasthma_pwy307_pc2 2 2 0.101 0.292 0.975 0.212
ukb.allasthma_pwy320_pc3 2 1 0.57 0.108 0.392 0.526
ukb.allasthma_pwy321_pc5 2 1 0.608 0.121 0.333 0.572
ukb.allasthma_pwy325_pc4 2 1 0.619 0.109 0.317 0.582
ukb.allasthma_pwy326_pc4 2 1 0.59 -0.106 0.36 0.557
ukb.allasthma_pwy328_pc2 2 2 0.02 0.112 0.999 0.006
ukb.allasthma_pwy329_pc3 2 2 0.017 -0.157 0.999 0.005
ukb.allasthma_pwy330_pc2 2 2 0.034 0.121 0.997 0.009
ukb.allasthma_pwy331_pc3 2 2 0.985 -0.005 0.001 0.964
ukb.allasthma_pwy59_pc4 2 2 0.192 -0.358 0.912 0.357
ukb.allasthma_pwy8_pc4 2 2 0.018 0.243 0.999 0.031
wbc_pwy102_pc3 3 3 0.562 0.078 0.192 0.497
wbc_pwy104_pc3 2 2 0.072 0.099 0.987 0.188
wbc_pwy10_pc4 2 2 0.066 0.079 0.989 0.171
wbc_pwy111_pc1 2 2 0.082 0.141 0.983 0.218
wbc_pwy118_pc2 2 2 0.11 0.069 0.97 0.217
wbc_pwy121_pc3 4 1 0.04 -0.217 0.802 0.11
wbc_pwy13_pc2 3 3 0.001 -0.099 0.998 0.006
wbc_pwy13_pc3 2 2 0.271 -0.185 0.829 0.202
wbc_pwy141_pc2 3 3 0.003 0.119 0.995 0.013
wbc_pwy141_pc4 4 4 0.005 -0.077 0.946 0.03
wbc_pwy144_pc1 2 2 0.73 -0.118 0.169 0.617
wbc_pwy14_pc2 2 2 0.047 0.149 0.995 0.106
wbc_pwy167_pc3 5 3 0.025 0.146 0.752 0.051
wbc_pwy172_pc4 2 2 0.963 -0.004 0.003 0.864
wbc_pwy179_pc2 4 4 0.854 -0.024 0.013 0.82
wbc_pwy194_pc1 6 1 0 -0.354 0.995 0
wbc_pwy1_pc3 2 2 0.019 0.096 0.999 0.039
wbc_pwy206_pc4 3 3 0.144 0.139 0.732 0.209
wbc_pwy210_pc5 2 2 0.889 -0.018 0.03 0.735
wbc_pwy211_pc3 7 2 0.008 0.164 0.718 0.01
wbc_pwy218_pc3 3 0 0.002 0.217 0.996 0.013
wbc_pwy222_pc1 3 3 0.508 -0.083 0.242 0.492
wbc_pwy226_pc4 2 2 0.271 0.106 0.83 0.152
wbc_pwy236_pc4 6 0 0 0.222 0.991 0
wbc_pwy24_pc1 2 2 0.028 0.136 0.998 0.057
wbc_pwy24_pc3 3 3 0.001 0.093 0.997 0.01
wbc_pwy250_pc2 2 2 0.075 -0.149 0.986 0.183
wbc_pwy251_pc2 2 2 0.06 -0.129 0.991 0.084
wbc_pwy253_pc3 5 3 0.288 0.094 0.272 0.29
wbc_pwy253_pc5 4 1 0.258 -0.136 0.393 0.183
wbc_pwy258_pc4 2 2 0.871 -0.026 0.041 0.771
wbc_pwy25_pc4 3 3 0.002 -0.207 0.997 0.008
wbc_pwy261_pc5 2 2 0.763 -0.035 0.133 0.65
wbc_pwy274_pc1 2 2 0.012 0.196 1 0.042
wbc_pwy275_pc3 2 2 0.925 0.015 0.014 0.803
wbc_pwy278_pc1 2 2 0.092 -0.218 0.979 0.189
wbc_pwy279_pc5 5 4 0.218 -0.086 0.348 0.236
wbc_pwy284_pc1 2 2 0.092 0.167 0.979 0.235
wbc_pwy288_pc4 2 0 0.088 0.248 0.981 0.223
wbc_pwy293_pc4 6 4 0.011 0.183 0.76 0.011
wbc_pwy295_pc5 2 2 0.966 0.005 0.003 0.885
wbc_pwy297_pc3 2 2 0.751 0.039 0.146 0.572
wbc_pwy297_pc5 4 0 0 -0.258 0.994 0.01
wbc_pwy306_pc5 3 0 0.003 0.237 0.994 0.016
wbc_pwy313_pc4 2 2 0.973 0.007 0.002 0.915
wbc_pwy319_pc1 7 2 0.007 -0.267 0.725 0.007
wbc_pwy31_pc2 3 3 0.003 0.083 0.995 0.018
wbc_pwy332_pc3 2 0 0.024 -0.139 0.999 0.074
wbc_pwy33_pc2 2 2 0.07 0.089 0.988 0.145
wbc_pwy35_pc4 2 2 0.002 -0.18 1 0.006
wbc_pwy41_pc3 4 1 0.08 -0.176 0.694 0.135
wbc_pwy47_pc1 3 0 0.017 0.361 0.966 0.1
wbc_pwy55_pc1 2 2 0.023 -0.233 0.999 0.06
wbc_pwy57_pc1 3 3 0.003 -0.175 0.993 0.019
wbc_pwy57_pc5 3 3 0.709 -0.037 0.085 0.755
wbc_pwy5_pc3 2 2 0.038 0.154 0.996 0.127
wbc_pwy65_pc3 2 2 0.766 -0.106 0.129 0.581
wbc_pwy66_pc3 4 4 0.001 -0.098 0.987 0.016
wbc_pwy68_pc2 2 2 0.004 -0.135 1 0.009
wbc_pwy70_pc3 2 2 0.508 -0.104 0.488 0.468
wbc_pwy71_pc5 4 4 0.521 0.075 0.149 0.53
wbc_pwy85_pc4 2 2 0.775 0.035 0.12 0.594
wbc_pwy86_pc5 2 2 0.769 0.036 0.126 0.589
wbc_pwy91_pc2 2 0 0.017 -0.373 0.999 0.061
wbc_pwy95_pc3 7 0 0 0.244 0.973 0.002
