factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
neut_pwy21_pc4 2 2 0.994 -0.002 0 0.985
neut_pwy223_pc1 2 2 0.988 0.004 0 0.973
neut_pwy229_pc3 2 2 0.004 -0.135 1 0.006
neut_pwy236_pc2 2 2 0.557 -0.163 0.411 0.515
neut_pwy236_pc4 2 2 0.771 -0.039 0.124 0.652
neut_pwy23_pc3 2 2 0.227 0.276 0.878 0.392
neut_pwy243_pc3 8 2 0.006 -0.157 0.679 0.014
neut_pwy263_pc2 6 2 0.011 -0.262 0.756 0.026
neut_pwy264_pc2 5 1 0 -0.283 0.995 0
neut_pwy269_pc1 2 2 0.044 -0.214 0.995 0.114
neut_pwy283_pc3 2 2 0.183 -0.234 0.92 0.361
neut_pwy296_pc5 2 2 0.183 -0.266 0.92 0.351
neut_pwy2_pc3 2 1 0.604 -0.094 0.339 0.576
neut_pwy301_pc1 3 3 0.003 -0.191 0.994 0.024
neut_pwy302_pc3 2 1 0.066 0.22 0.989 0.091
neut_pwy314_pc1 9 1 0 0.173 0.858 0.002
neut_pwy315_pc5 2 2 0.942 0.009 0.008 0.87
neut_pwy317_pc3 2 2 0.178 -0.114 0.924 0.236
neut_pwy324_pc3 2 2 0.198 0.142 0.906 0.242
neut_pwy337_pc5 2 2 0.168 0.248 0.932 0.332
neut_pwy341_pc4 2 2 0.089 0.141 0.98 0.134
neut_pwy343_pc3 2 2 0.772 0.036 0.123 0.658
neut_pwy35_pc1 5 1 0.018 -0.207 0.788 0.045
neut_pwy36_pc4 2 2 0.489 -0.141 0.517 0.478
neut_pwy399_pc5 4 2 0.086 -0.208 0.68 0.1
neut_pwy407_pc2 2 2 0.966 -0.004 0.003 0.914
neut_pwy417_pc3 9 2 0 0.17 0.953 0.001
neut_pwy424_pc2 2 2 0.118 0.277 0.966 0.238
neut_pwy449_pc3 3 2 0.54 -0.088 0.211 0.485
neut_pwy455_pc4 2 2 0.718 0.106 0.184 0.605
neut_pwy466_pc3 3 3 0.785 -0.041 0.046 0.828
neut_pwy480_pc2 3 3 0.331 0.067 0.447 0.275
neut_pwy489_pc5 6 1 0.009 -0.203 0.771 0.016
neut_pwy496_pc2 2 2 0.907 -0.039 0.021 0.789
neut_pwy499_pc1 3 2 0.828 0.043 0.03 0.821
neut_pwy512_pc2 2 2 0.694 -0.173 0.214 0.559
neut_pwy525_pc3 2 2 0.911 0.019 0.019 0.793
neut_pwy526_pc4 8 4 0.003 0.183 0.744 0.005
neut_pwy537_pc5 2 2 0.074 -0.133 0.986 0.162
neut_pwy539_pc5 2 2 0.916 0.021 0.017 0.809
neut_pwy53_pc5 6 2 0.012 0.187 0.752 0.023
neut_pwy544_pc3 2 2 0.943 -0.013 0.008 0.847
neut_pwy549_pc5 8 2 0.003 0.156 0.736 0.003
neut_pwy561_pc1 2 2 0.005 -0.069 1 0.008
neut_pwy568_pc4 5 2 0 -0.25 0.971 0.002
neut_pwy572_pc2 3 3 0.004 -0.11 0.992 0.025
neut_pwy576_pc1 7 2 0.142 0.076 0.323 0.148
neut_pwy578_pc1 2 1 0.154 -0.073 0.942 0.155
neut_pwy620_pc3 2 2 0.118 0.354 0.966 0.219
neut_pwy627_pc2 3 3 0.666 -0.049 0.112 0.642
neut_pwy629_pc3 2 2 0.085 -0.255 0.982 0.196
neut_pwy645_pc3 2 2 0.749 0.045 0.148 0.653
neut_pwy668_pc2 2 2 0.945 -0.005 0.007 0.877
neut_pwy669_pc2 4 4 0.535 0.037 0.14 0.544
neut_pwy670_pc2 2 2 0.945 -0.005 0.007 0.877
neut_pwy686_pc4 2 2 0.718 0.077 0.184 0.578
neut_pwy690_pc4 2 2 0.972 0.008 0.002 0.924
neut_pwy691_pc5 4 2 0.007 0.364 0.937 0.04
neut_pwy705_pc3 2 2 0.802 0.033 0.093 0.665
neut_pwy709_pc2 2 2 0.674 0.046 0.241 0.575
neut_pwy710_pc5 2 2 0.985 0.005 0.001 0.961
neut_pwy714_pc3 2 2 0.116 0.108 0.967 0.258
neut_pwy733_pc5 2 1 0.135 -0.31 0.956 0.255
neut_pwy740_pc4 2 2 0.227 -0.253 0.878 0.405
neut_pwy749_pc2 4 4 0.538 0.037 0.138 0.552
neut_pwy753_pc2 3 3 0.001 0.128 0.999 0.006
neut_pwy753_pc3 2 2 0.962 -0.012 0.004 0.907
neut_pwy754_pc4 2 2 0.011 -0.093 1 0.026
neut_pwy767_pc2 2 2 0.335 0.175 0.747 0.463
neut_pwy778_pc4 3 3 0.518 0.059 0.233 0.433
neut_pwy787_pc5 6 1 0.009 -0.203 0.771 0.016
neut_pwy800_pc3 2 2 0.824 -0.046 0.075 0.671
neut_pwy806_pc4 2 2 0.832 0.04 0.068 0.679
neut_pwy808_pc5 2 2 0.887 0.046 0.031 0.753
neut_pwy813_pc4 3 1 0.18 0.198 0.672 0.214
neut_pwy823_pc1 3 2 0.743 0.032 0.066 0.729
neut_pwy823_pc2 11 4 0.003 -0.082 0.616 0.006
neut_pwy825_pc3 2 2 0.577 0.173 0.38 0.546
neut_pwy841_pc3 2 1 0.791 -0.042 0.104 0.617
neut_pwy851_pc3 2 1 0.7 -0.051 0.206 0.585
neut_pwy859_pc3 2 2 0.169 0.251 0.932 0.27
neut_pwy862_pc2 3 1 0.366 -0.103 0.403 0.292
neut_pwy870_pc4 2 1 0.774 0.051 0.121 0.618
neut_pwy897_pc1 2 1 0.036 0.211 0.997 0.055
neut_pwy904_pc2 2 2 0.841 0.065 0.061 0.68
neut_pwy911_pc4 2 2 0.981 -0.008 0.001 0.97
neut_pwy912_pc4 3 3 0.013 0.201 0.974 0
neut_pwy914_pc2 3 3 0.334 -0.235 0.444 0.295
neut_pwy920_pc4 2 2 0.87 0.039 0.041 0.727
neut_pwy92_pc2 2 1 0.554 -0.17 0.416 0.528
neut_pwy933_pc3 2 2 0.857 -0.035 0.05 0.721
neut_pwy936_pc5 4 2 0.249 -0.186 0.405 0.267
neut_pwy947_pc1 3 3 0.584 -0.093 0.173 0.522
neut_pwy952_pc3 2 2 0.204 0.14 0.901 0.242
neut_pwy960_pc5 2 2 0.876 -0.04 0.038 0.735
neut_pwy971_pc4 2 1 0.19 -0.228 0.914 0.357
neut_pwy973_pc3 2 2 0.184 0.171 0.919 0.237
plt_pwy1006_pc5 3 3 0.223 0.185 0.604 0.228
plt_pwy100_pc3 2 2 0.052 0.106 0.993 0.091
plt_pwy1035_pc3 7 7 0.001 -0.18 0.883 0
plt_pwy103_pc3 2 2 0.126 -0.133 0.962 0.227
plt_pwy1094_pc5 3 3 0.74 0.029 0.067 0.744
plt_pwy1102_pc5 2 2 0.202 -0.159 0.903 0.332
plt_pwy1106_pc5 2 2 0.202 -0.159 0.903 0.332
plt_pwy1156_pc5 2 2 0.067 0.134 0.989 0.094
plt_pwy1160_pc2 2 2 0.367 0.275 0.702 0.332
plt_pwy1165_pc1 2 2 0.029 -0.182 0.998 0.06
plt_pwy1182_pc4 2 2 0.287 -0.183 0.81 0.415
plt_pwy1193_pc1 2 2 0.815 0.038 0.082 0.734
plt_pwy134_pc1 2 1 0.997 0.001 0 0.99
plt_pwy137_pc1 3 3 0.534 -0.069 0.217 0.461
plt_pwy138_pc3 2 2 0.021 -0.182 0.999 0.04
plt_pwy143_pc4 2 2 0.191 -0.098 0.913 0.318
plt_pwy143_pc5 3 2 0.657 -0.03 0.117 0.647
plt_pwy167_pc5 2 2 0.002 0.162 1 0.003
plt_pwy178_pc4 4 4 0.359 -0.104 0.281 0.334
plt_pwy181_pc2 2 2 0.015 0.108 0.999 0.038
plt_pwy182_pc5 2 2 0.188 0.284 0.915 0.221
plt_pwy185_pc5 4 4 0.941 -0.006 0.002 0.948
plt_pwy202_pc5 4 4 0.011 -0.184 0.916 0.009
plt_pwy20_pc2 2 2 0.959 0.009 0.004 0.932
plt_pwy238_pc4 2 2 0.102 -0.232 0.974 0.144
plt_pwy255_pc2 2 2 0.193 -0.129 0.911 0.32
plt_pwy263_pc4 3 3 0.969 -0.006 0.001 0.976
plt_pwy278_pc3 2 2 0.387 0.143 0.674 0.36
plt_pwy290_pc4 3 3 0.052 0.153 0.899 0.153
plt_pwy300_pc1 2 2 0.852 0.078 0.053 0.748
plt_pwy30_pc2 2 2 0.799 -0.109 0.097 0.688
plt_pwy314_pc3 2 2 0.068 0.144 0.989 0.1
plt_pwy31_pc2 2 2 0.813 -0.061 0.084 0.68
plt_pwy339_pc5 2 2 0.012 -0.108 1 0.023
plt_pwy348_pc1 2 2 0.972 -0.003 0.002 0.935
plt_pwy355_pc5 2 2 0.323 -0.295 0.764 0.439
plt_pwy387_pc4 2 2 0.05 0.197 0.994 0.085
plt_pwy415_pc2 3 3 0.582 0.121 0.175 0.536
plt_pwy424_pc2 3 3 0.006 -0.288 0.988 0.023
plt_pwy427_pc1 2 2 0.86 0.043 0.048 0.749
plt_pwy442_pc1 2 2 0.074 -0.256 0.986 0.143
plt_pwy459_pc2 2 2 0.031 -0.172 0.998 0.053
plt_pwy461_pc1 2 2 0.023 0.155 0.999 0.039
plt_pwy472_pc3 2 2 0.169 -0.598 0.931 0.277
plt_pwy487_pc5 2 2 0.312 0.319 0.778 0.428
plt_pwy493_pc5 3 3 0.016 0.204 0.969 0.049
plt_pwy495_pc4 2 2 0.582 0.121 0.372 0.579
plt_pwy503_pc4 2 2 0.915 -0.032 0.018 0.851
plt_pwy507_pc1 2 2 0.048 -0.262 0.994 0.086
plt_pwy519_pc4 2 2 0.886 0.028 0.032 0.793
plt_pwy531_pc1 2 2 0.029 0.148 0.998 0.064
plt_pwy547_pc2 2 1 0.938 -0.022 0.01 0.876
plt_pwy548_pc5 2 2 0.987 -0.001 0 0.98
plt_pwy557_pc1 2 2 0.908 -0.024 0.021 0.848
plt_pwy565_pc5 2 2 0.073 0.132 0.987 0.103
plt_pwy56_pc1 2 2 0.677 0.174 0.237 0.553
plt_pwy578_pc5 2 2 0.521 0.072 0.467 0.53
plt_pwy579_pc5 2 2 0.521 -0.073 0.468 0.53
plt_pwy580_pc5 2 2 0.517 0.073 0.474 0.527
plt_pwy581_pc5 2 2 0.524 -0.073 0.463 0.535
plt_pwy594_pc4 2 2 0.858 0.017 0.049 0.801
plt_pwy595_pc5 2 2 0.202 -0.159 0.903 0.332
plt_pwy603_pc1 2 2 0.123 0.23 0.963 0.154
plt_pwy618_pc1 2 2 0.004 -0.191 1 0.016
plt_pwy644_pc1 2 2 0.125 0.198 0.962 0.227
plt_pwy67_pc4 2 2 0.882 -0.025 0.034 0.803
plt_pwy681_pc1 3 3 0.607 0.094 0.155 0.603
plt_pwy699_pc2 4 4 0.505 0.094 0.16 0.491
plt_pwy699_pc5 2 2 0.006 -0.1 1 0.009
plt_pwy700_pc2 4 4 0.505 0.094 0.16 0.491
plt_pwy700_pc5 2 2 0.006 -0.1 1 0.009
plt_pwy724_pc2 2 2 0.83 0.056 0.069 0.72
plt_pwy725_pc5 2 2 0.024 0.091 0.999 0.051
plt_pwy726_pc2 2 2 0.376 0.109 0.69 0.333
plt_pwy731_pc3 3 3 0.015 -0.137 0.971 0.054
plt_pwy753_pc3 3 3 0.104 0.26 0.803 0.19
plt_pwy753_pc4 2 2 0.728 -0.064 0.171 0.62
plt_pwy754_pc4 2 2 0.008 -0.085 1 0.014
plt_pwy756_pc5 3 3 0.593 0.089 0.166 0.536
plt_pwy762_pc2 2 1 0.941 -0.022 0.009 0.88
plt_pwy762_pc5 3 3 0.065 -0.092 0.875 0.135
plt_pwy764_pc3 3 3 0.724 -0.039 0.076 0.728
plt_pwy76_pc2 3 3 0.67 0.042 0.109 0.691
plt_pwy774_pc4 3 3 0.341 0.315 0.435 0.259
plt_pwy779_pc1 4 4 0.81 -0.04 0.022 0.821
plt_pwy792_pc1 2 2 0.939 0.026 0.009 0.909
plt_pwy803_pc5 2 2 0.878 -0.026 0.036 0.789
plt_pwy805_pc3 2 2 0.54 -0.162 0.438 0.536
plt_pwy82_pc5 2 2 0.111 0.189 0.97 0.182
plt_pwy830_pc3 2 2 0.081 -0.242 0.984 0.14
plt_pwy833_pc1 3 3 0.006 -0.257 0.989 0.003
plt_pwy835_pc2 2 2 0.505 0.304 0.492 0.506
plt_pwy835_pc3 2 2 0.826 0.08 0.073 0.849
plt_pwy83_pc3 2 2 0.191 0.226 0.913 0.318
plt_pwy841_pc5 2 2 0.992 -0.001 0 0.982
plt_pwy871_pc5 3 3 0 -0.111 0.999 0
plt_pwy905_pc5 2 2 0.208 -0.144 0.897 0.329
plt_pwy909_pc3 2 2 0.955 0.009 0.005 0.905
plt_pwy931_pc5 3 3 0.031 0.248 0.939 0.084
plt_pwy935_pc1 2 2 0.147 0.187 0.948 0.266
plt_pwy944_pc3 2 2 0.175 0.196 0.926 0.294
plt_pwy944_pc5 3 3 0.465 0.109 0.287 0.397
plt_pwy946_pc2 2 2 0.808 0.052 0.088 0.699
plt_pwy952_pc3 2 2 0.469 -0.143 0.549 0.446
rbc_pwy1004_pc3 2 2 0.994 0.002 0 0.984
rbc_pwy1006_pc4 3 3 0.737 -0.039 0.069 0.753
rbc_pwy100_pc3 2 2 0.704 0.086 0.201 0.528
rbc_pwy1021_pc2 3 3 0.06 0.245 0.883 0.141
rbc_pwy1025_pc3 2 2 0.053 0.053 0.993 0.141
rbc_pwy103_pc1 2 2 0.055 -0.121 0.993 0.145
rbc_pwy1042_pc4 2 2 0.071 -0.2 0.988 0.192
rbc_pwy1053_pc5 2 2 0.007 0.135 1 0.009
rbc_pwy1058_pc3 2 2 0.994 0.002 0 0.982
rbc_pwy1066_pc3 2 2 0.217 -0.189 0.889 0.365
rbc_pwy1069_pc1 3 2 0.987 -0.002 0 0.989
rbc_pwy1082_pc2 4 4 0.021 -0.26 0.871 0.021
rbc_pwy1098_pc2 2 2 0.813 0.051 0.084 0.653
rbc_pwy1124_pc2 2 2 0.512 -0.171 0.482 0.528
rbc_pwy1131_pc4 3 3 0.027 0.195 0.946 0.132
rbc_pwy1146_pc2 2 2 0.151 -0.118 0.945 0.085
rbc_pwy1146_pc3 2 2 0.902 0.023 0.023 0.767
rbc_pwy1151_pc1 2 2 0.949 0.011 0.006 0.867
rbc_pwy1153_pc1 2 2 0.953 0.01 0.006 0.879
rbc_pwy1178_pc2 2 2 0.107 0.211 0.972 0.234
rbc_pwy1178_pc3 2 2 0.017 -0.145 0.999 0.039
rbc_pwy1181_pc4 2 2 0.856 0.035 0.05 0.718
rbc_pwy1182_pc1 2 2 0.799 -0.125 0.097 0.594
rbc_pwy118_pc3 3 3 0.434 -0.113 0.32 0.334
rbc_pwy1195_pc1 2 2 0.046 -0.127 0.995 0.11
rbc_pwy1196_pc2 2 2 0.752 -0.039 0.144 0.546
rbc_pwy1197_pc5 2 2 0.883 -0.017 0.033 0.752
rbc_pwy120_pc4 2 2 0.963 -0.017 0.003 0.893
rbc_pwy126_pc5 2 2 0.085 0.194 0.982 0.201
rbc_pwy150_pc4 2 2 0.089 0.153 0.981 0.076
rbc_pwy161_pc1 2 2 0.013 0.171 1 0.018
rbc_pwy161_pc5 2 2 0.94 0.016 0.009 0.831
rbc_pwy189_pc2 4 1 0.002 -0.105 0.972 0.004
rbc_pwy196_pc1 2 2 0.975 0.011 0.002 0.932
rbc_pwy198_pc1 2 2 0.007 0.157 1 0.017
rbc_pwy201_pc3 2 2 0.04 0.236 0.996 0.105
rbc_pwy279_pc2 3 3 0.632 -0.044 0.135 0.61
rbc_pwy284_pc2 2 1 0.062 0.263 0.991 0.155
rbc_pwy286_pc3 2 2 0.103 -0.101 0.974 0.184
rbc_pwy290_pc2 3 3 0.726 0.04 0.075 0.735
rbc_pwy290_pc4 2 2 0.067 0.074 0.989 0.162
rbc_pwy315_pc2 2 2 0.901 0.046 0.024 0.782
rbc_pwy32_pc2 3 3 0.072 0.274 0.86 0.046
rbc_pwy333_pc1 3 3 0.708 0.038 0.085 0.729
rbc_pwy359_pc4 2 2 0.091 -0.117 0.98 0.153
rbc_pwy396_pc3 2 2 0.881 -0.012 0.035 0.763
rbc_pwy403_pc2 2 2 0.179 0.209 0.923 0.275
rbc_pwy413_pc1 2 2 0.785 -0.056 0.109 0.618
rbc_pwy417_pc2 2 2 0.938 -0.018 0.01 0.822
rbc_pwy425_pc5 2 2 0.014 0.064 1 0.009
rbc_pwy438_pc5 3 3 0.849 0.015 0.023 0.891
rbc_pwy442_pc3 2 2 0.118 -0.217 0.966 0.224
rbc_pwy45_pc4 7 1 0.004 -0.05 0.78 0.002
rbc_pwy469_pc3 2 2 0.918 0.014 0.017 0.807
rbc_pwy494_pc4 2 2 0.848 0.054 0.056 0.687
rbc_pwy505_pc4 3 3 0.007 -0.119 0.985 0.056
rbc_pwy506_pc2 2 2 0.048 -0.082 0.994 0.039
rbc_pwy508_pc2 2 2 0.88 0.04 0.035 0.731
rbc_pwy508_pc4 2 2 0.2 0.144 0.904 0.409
rbc_pwy520_pc4 2 2 0.885 -0.028 0.032 0.748
rbc_pwy526_pc4 4 3 0.852 0.019 0.014 0.817
rbc_pwy531_pc1 3 3 0.638 -0.061 0.131 0.63
rbc_pwy571_pc2 2 2 0.959 -0.009 0.004 0.911
rbc_pwy574_pc2 2 2 0.182 -0.277 0.921 0.349
rbc_pwy600_pc3 2 2 0.108 0.194 0.971 0.282
rbc_pwy610_pc1 2 2 0.013 -0.08 1 0.011
rbc_pwy610_pc3 3 3 0.002 0.154 0.995 0.011
rbc_pwy623_pc2 2 2 0.063 -0.323 0.99 0.155
rbc_pwy626_pc1 2 2 0.958 0.01 0.004 0.891
rbc_pwy63_pc3 2 2 0.814 0.065 0.083 0.683
rbc_pwy641_pc5 2 2 0.979 -0.006 0.001 0.956
rbc_pwy652_pc5 2 2 0.257 -0.169 0.846 0.4
rbc_pwy660_pc3 2 2 0.943 0.004 0.008 0.884
rbc_pwy669_pc2 2 2 0.747 -0.039 0.15 0.543
rbc_pwy678_pc1 2 2 0.905 0.018 0.022 0.765
rbc_pwy689_pc4 2 1 0.084 -0.114 0.983 0.221
rbc_pwy695_pc5 2 2 0 -0.127 1 0.001
rbc_pwy6_pc5 2 2 0.898 -0.013 0.026 0.758
rbc_pwy701_pc3 2 2 0.104 -0.15 0.974 0.16
rbc_pwy731_pc5 2 2 0.852 0.035 0.053 0.691
rbc_pwy747_pc2 4 4 0.021 -0.26 0.871 0.021
rbc_pwy749_pc2 2 2 0.75 -0.038 0.147 0.546
rbc_pwy771_pc5 2 1 0.155 0.214 0.942 0.367
rbc_pwy781_pc3 2 2 0.749 -0.026 0.148 0.598
rbc_pwy796_pc1 2 2 0.938 0.012 0.01 0.838
rbc_pwy80_pc1 2 2 0.077 -0.164 0.986 0.184
rbc_pwy823_pc2 2 1 0.81 -0.026 0.087 0.777
rbc_pwy828_pc3 3 1 0.018 -0.12 0.964 0.045
rbc_pwy830_pc4 2 2 0.767 -0.085 0.128 0.612
rbc_pwy848_pc1 2 2 0.024 0.198 0.999 0.022
rbc_pwy858_pc2 2 2 0.134 0.084 0.956 0.084
rbc_pwy8_pc3 2 2 0.027 -0.13 0.998 0.064
rbc_pwy90_pc3 2 2 0.104 -0.107 0.974 0.234
rbc_pwy919_pc1 2 2 0.825 -0.049 0.074 0.666
rbc_pwy933_pc3 2 2 0.172 -0.263 0.929 0.333
rbc_pwy936_pc5 2 1 0.122 -0.179 0.963 0.227
rbc_pwy940_pc4 2 2 0.883 -0.021 0.034 0.699
rbc_pwy942_pc2 2 2 0.033 -0.155 0.997 0.027
rbc_pwy957_pc1 3 3 0.708 0.038 0.085 0.729
rbc_pwy973_pc2 2 2 0.81 -0.088 0.086 0.605
ukb.allasthma_pwy1006_pc4 2 2 0.969 0.02 0.002 0.941
ukb.allasthma_pwy1027_pc5 2 2 0.959 0.025 0.004 0.893
ukb.allasthma_pwy1044_pc4 2 2 0.024 -0.238 0.999 0.027
ukb.allasthma_pwy1056_pc5 2 2 0.012 0.264 1 0.036
ukb.allasthma_pwy1071_pc1 2 2 0.039 0.397 0.996 0.057
ukb.allasthma_pwy1072_pc2 2 1 0.616 0.173 0.322 0.548
ukb.allasthma_pwy1115_pc5 2 1 0.925 -0.053 0.014 0.826
ukb.allasthma_pwy1155_pc3 2 2 0.991 0.002 0 0.972
ukb.allasthma_pwy1182_pc2 2 2 0.298 -0.392 0.797 0.458
ukb.allasthma_pwy1211_pc1 2 2 0.121 -0.152 0.964 0.245
ukb.allasthma_pwy1212_pc4 2 2 0.062 0.176 0.991 0.068
ukb.allasthma_pwy129_pc4 2 2 0.947 0.021 0.007 0.865
ukb.allasthma_pwy131_pc4 2 2 0.059 -0.261 0.991 0.109
ukb.allasthma_pwy140_pc1 2 2 0.636 0.13 0.293 0.556
ukb.allasthma_pwy147_pc5 2 2 0.907 0.036 0.021 0.794
ukb.allasthma_pwy170_pc1 2 2 0.922 0.034 0.015 0.819
ukb.allasthma_pwy184_pc3 2 2 0.006 -0.172 1 0.018
ukb.allasthma_pwy186_pc3 2 2 0.012 -0.173 1 0.035
ukb.allasthma_pwy190_pc3 2 2 0.012 -0.173 1 0.035
ukb.allasthma_pwy194_pc1 2 2 0.015 0.346 0.999 0.005
ukb.allasthma_pwy194_pc2 3 3 0 -0.095 0.999 0
ukb.allasthma_pwy207_pc4 2 2 0.96 0.017 0.004 0.896
ukb.allasthma_pwy284_pc2 2 1 0.737 0.141 0.161 0.693
ukb.allasthma_pwy292_pc3 3 3 0.002 -0.166 0.996 0.013
ukb.allasthma_pwy319_pc1 2 2 0.055 -0.272 0.992 0.138
ukb.allasthma_pwy329_pc4 2 2 0.989 -0.006 0 0.965
ukb.allasthma_pwy350_pc4 3 3 0.825 -0.046 0.031 0.84
ukb.allasthma_pwy362_pc4 3 3 0.002 -0.212 0.996 0.003
ukb.allasthma_pwy378_pc2 2 2 0.009 0.244 1 0.01
ukb.allasthma_pwy413_pc5 2 2 0.182 -0.45 0.92 0.352
ukb.allasthma_pwy414_pc3 2 2 0.509 0.404 0.485 0.497
ukb.allasthma_pwy419_pc3 2 2 0.585 0.135 0.368 0.555
ukb.allasthma_pwy422_pc3 2 1 0.954 -0.037 0.005 0.9
ukb.allasthma_pwy427_pc2 3 3 0.547 0.105 0.206 0.473
ukb.allasthma_pwy439_pc1 2 2 0.927 0.048 0.013 0.82
ukb.allasthma_pwy451_pc1 2 2 0.952 0.027 0.006 0.872
ukb.allasthma_pwy465_pc3 2 2 0.017 0.237 0.999 0.006
ukb.allasthma_pwy465_pc4 2 2 0.021 0.107 0.999 0.005
ukb.allasthma_pwy466_pc1 2 2 0.008 0.212 1 0.002
ukb.allasthma_pwy466_pc2 3 3 0.001 -0.112 0.999 0
ukb.allasthma_pwy467_pc3 3 3 0.002 -0.157 0.997 0.003
ukb.allasthma_pwy467_pc5 3 3 0.001 -0.198 0.999 0
ukb.allasthma_pwy519_pc2 4 4 0.199 0.297 0.474 0.198
ukb.allasthma_pwy574_pc5 2 2 0.896 -0.046 0.026 0.818
ukb.allasthma_pwy594_pc1 3 3 0 0.123 1 0
ukb.allasthma_pwy594_pc2 2 2 0.025 0.06 0.998 0.005
ukb.allasthma_pwy650_pc4 4 4 0.014 0.202 0.897 0.007
ukb.allasthma_pwy661_pc3 2 2 0.869 -0.06 0.042 0.723
ukb.allasthma_pwy662_pc2 2 2 0.861 0.073 0.047 0.715
ukb.allasthma_pwy682_pc4 3 3 0.825 -0.046 0.031 0.84
ukb.allasthma_pwy708_pc3 2 2 0.006 -0.227 1 0.008
ukb.allasthma_pwy729_pc3 2 2 0.008 0.208 1 0.017
ukb.allasthma_pwy749_pc4 2 2 0.142 -0.213 0.951 0.18
ukb.allasthma_pwy758_pc1 2 1 0.535 0.342 0.446 0.507
ukb.allasthma_pwy793_pc4 2 2 0.073 -0.533 0.987 0.125
ukb.allasthma_pwy82_pc3 2 2 0.268 0.503 0.834 0.413
ukb.allasthma_pwy831_pc3 2 2 0.985 -0.007 0.001 0.959
ukb.allasthma_pwy836_pc3 2 2 0.009 -0.3 1 0.021
ukb.allasthma_pwy856_pc1 2 2 0.961 -0.017 0.004 0.898
ukb.allasthma_pwy888_pc2 2 2 0.101 0.313 0.975 0.215
ukb.allasthma_pwy902_pc3 3 3 0.399 -0.224 0.361 0.394
ukb.allasthma_pwy903_pc3 3 3 0.005 -0.404 0.99 0.003
ukb.allasthma_pwy905_pc5 2 2 0.313 0.285 0.777 0.402
ukb.allasthma_pwy914_pc1 2 2 0.684 0.215 0.226 0.564
ukb.allasthma_pwy922_pc4 2 2 0.994 0.004 0 0.981
ukb.allasthma_pwy944_pc1 3 3 0.312 0.185 0.473 0.276
ukb.allasthma_pwy944_pc5 2 1 0.609 0.332 0.331 0.506
ukb.allasthma_pwy945_pc5 2 2 0.992 0.006 0 0.975
ukb.allasthma_pwy962_pc2 2 2 0.01 0.084 1 0.025
ukb.allasthma_pwy964_pc1 3 3 0.4 0.334 0.359 0.357
ukb.allasthma_pwy979_pc1 2 2 0.865 -0.172 0.045 0.745
wbc_pwy1001_pc3 2 2 0.069 0.135 0.988 0.174
wbc_pwy1004_pc3 3 2 0.07 0.248 0.864 0.13
wbc_pwy1014_pc2 2 2 0.082 0.145 0.983 0.217
wbc_pwy101_pc4 3 3 0.108 -0.212 0.795 0.204
wbc_pwy1026_pc1 3 3 0.01 0.083 0.98 0.037
wbc_pwy1026_pc2 5 1 0 -0.253 0.977 0.006
wbc_pwy1027_pc3 2 2 0.182 -0.213 0.92 0.27
wbc_pwy1029_pc1 2 2 0.011 -0.134 1 0.039
wbc_pwy102_pc2 2 2 0.995 -0.001 0 0.987
wbc_pwy102_pc3 2 1 0.777 -0.153 0.118 0.723
wbc_pwy1049_pc2 2 2 0.131 0.15 0.959 0.269
wbc_pwy1053_pc2 3 3 0.881 0.031 0.014 0.897
wbc_pwy1054_pc2 2 2 0.759 -0.096 0.136 0.595
wbc_pwy1056_pc1 2 2 0.215 0.271 0.89 0.4
wbc_pwy1057_pc1 3 2 0.431 -0.206 0.323 0.372
wbc_pwy1058_pc3 2 2 0.996 -0.001 0 0.983
wbc_pwy1077_pc4 3 3 0.929 0.014 0.005 0.953
wbc_pwy1080_pc3 3 3 0.591 0.048 0.167 0.554
wbc_pwy1083_pc5 2 2 0.005 0.137 1 0.004
wbc_pwy1085_pc4 2 2 0.926 -0.014 0.014 0.793
wbc_pwy1087_pc5 2 2 0.798 0.029 0.097 0.621
wbc_pwy1088_pc5 2 2 0.796 -0.063 0.099 0.802
wbc_pwy1097_pc2 2 2 0.037 -0.094 0.997 0.126
wbc_pwy109_pc5 2 2 0.408 -0.129 0.642 0.341
wbc_pwy1113_pc5 2 2 0.078 0.196 0.985 0.049
wbc_pwy1114_pc4 2 2 0.022 0.123 0.999 0.021
wbc_pwy1123_pc3 7 1 0 -0.334 0.982 0
wbc_pwy1131_pc3 6 1 0 -0.312 0.977 0.001
wbc_pwy1148_pc1 5 2 0.002 -0.2 0.934 0.004
wbc_pwy1165_pc1 3 1 0.019 -0.393 0.962 0.028
wbc_pwy1177_pc3 2 2 0.253 0.174 0.85 0.375
wbc_pwy1178_pc3 3 3 0.002 0.127 0.996 0.004
wbc_pwy1196_pc2 2 2 0.184 -0.133 0.919 0.364
wbc_pwy1197_pc4 2 2 0.943 -0.009 0.008 0.839
wbc_pwy119_pc3 2 2 0.866 -0.033 0.044 0.828
wbc_pwy1203_pc3 3 3 0.688 0.043 0.097 0.718
wbc_pwy1207_pc5 3 3 0 -0.215 1 0.004
wbc_pwy1217_pc5 2 2 0.841 0.056 0.061 0.669
wbc_pwy1218_pc5 2 2 0.841 0.056 0.061 0.669
wbc_pwy1220_pc4 4 2 0.209 -0.189 0.459 0.204
