factors	hsq	SE	zscore	pval	qvalues
pwy109_pc3	0.038662	0.821564	0.0470590240078679	0.962466185237828	0.999999263093018
pwy109_pc4	0.754953	0.800988	0.942527228872343	0.345922777285428	0.890929887444186
pwy109_pc5	0.01553	0.749624	0.0207170528158117	0.983471365759431	0.999999263093018
pwy11_pc1	0.828072	0.714454	1.15902773306609	0.246444880809767	0.848587734084721
pwy11_pc2	0.677498	0.758525	0.893178207705745	0.371761746356054	0.908377117793073
pwy11_pc3	0.999999	0.634011	1.57725812328177	0.114736143862434	0.848587734084721
pwy11_pc4	1e-06	0.751208	1.3311892312116e-06	0.999998937864665	0.999999263093018
pwy11_pc5	1e-06	0.769467	1.29960089256589e-06	0.999998963068513	0.999999263093018
pwy110_pc1	0.999999	0.680394	1.46973518284994	0.141633489994634	0.848587734084721
pwy110_pc2	0.999999	0.81398	1.22853018501683	0.219248005327976	0.848587734084721
pwy110_pc3	1e-06	0.743511	1.34497001389354e-06	0.999998926869191	0.999999263093018
pwy110_pc4	0.64319	0.822548	0.781948287516352	0.43424496518537	0.943119072219813
pwy110_pc5	0.999999	0.748018	1.33686488827809	0.181266743747037	0.848587734084721
pwy111_pc1	0.358522	0.751132	0.47730891507751	0.633142163584117	0.999999263093018
pwy111_pc2	0.58411	0.730816	0.799257268587442	0.424141251031578	0.937521226641367
pwy111_pc3	0.162545	0.823141	0.197469206369261	0.843460376730321	0.999999263093018
pwy111_pc4	0.999999	1.007345	0.992707562950131	0.320852488217198	0.872414926325586
pwy111_pc5	1e-06	0.875426	1.14230100545334e-06	0.999999088575664	0.999999263093018
pwy112_pc1	0.042777	0.661853	0.0646321766313668	0.948466865014202	0.999999263093018
pwy112_pc2	0.663706	0.768168	0.864011518313702	0.387581563124516	0.924715953257314
pwy112_pc3	0.275231	0.807689	0.340763585984209	0.733281565624067	0.999999263093018
pwy112_pc4	0.622498	0.768367	0.810157125436152	0.417849875563467	0.937521226641367
pwy112_pc5	0.999999	0.682532	1.46513130519888	0.142885097111653	0.848587734084721
pwy113_pc1	0.28297	0.713767	0.396445899011862	0.691776111425045	0.999999263093018
pwy113_pc2	0.999999	0.821881	1.21671993877459	0.223710790201873	0.848587734084721
pwy113_pc3	0.999999	0.501389	1.99445739735016	0.0461020912990023	0.848587734084721
pwy113_pc4	0.999999	0.685101	1.4596373381443	0.144389771795879	0.848587734084721
pwy113_pc5	1e-06	0.626227	1.59686503456414e-06	0.999998725886043	0.999999263093018
pwy114_pc1	0.205688	0.807527	0.254713464689106	0.798944415873143	0.999999263093018
pwy114_pc2	0.889905	0.675385	1.31762624280966	0.187628796195215	0.848587734084721
pwy114_pc3	0.465356	0.617949	0.75306538241829	0.451410625478688	0.963485129480203
pwy114_pc4	0.999999	0.844613	1.18397301486006	0.236423745062671	0.848587734084721
pwy114_pc5	0.465015	0.580817	0.800622226966497	0.42335037911004	0.937521226641367
pwy115_pc1	0.418255	0.626144	0.667985319670874	0.504142963398882	0.999999263093018
pwy115_pc2	0.999999	0.734819	1.36087798491874	0.173552251781926	0.848587734084721
pwy115_pc3	0.999999	0.952098	1.05031099739733	0.293575150602427	0.848587734084721
pwy115_pc4	0.202034	0.757928	0.266560939825419	0.789807233196974	0.999999263093018
pwy115_pc5	0.25886	0.694447	0.372757028254136	0.709329287930192	0.999999263093018
pwy116_pc1	0.251786	0.737079	0.341599747109876	0.73265212754374	0.999999263093018
pwy116_pc2	0.999999	0.680885	1.46867532696417	0.141920872724841	0.848587734084721
